timestamp,light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door
02-06-24 16:09,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:10,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:11,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:12,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:13,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:14,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:15,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:16,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:17,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:18,0,0,1,0,0,0,0,347,373,0,3,1
02-06-24 16:19,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:19,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:20,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:21,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:22,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:23,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:24,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:25,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:26,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:27,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:28,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:29,0,0,1,0,0,0,0,347,373,0,2,1
02-06-24 16:30,0,1,1,0,0,0,0,347,373,1,1,0
02-06-24 16:31,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:32,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:33,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:34,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:35,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:36,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:36,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:37,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:38,0,1,1,0,0,0,0,347,373,0,1,0
02-06-24 16:39,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:40,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:41,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:42,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:43,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:44,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:45,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:46,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:47,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:48,0,1,1,0,0,0,0,347,371,0,1,0
02-06-24 16:49,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:50,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:51,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:52,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:53,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:53,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:54,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:55,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:56,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:57,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:58,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 16:59,0,1,1,0,0,0,0,347,367,0,1,0
02-06-24 17:00,0,1,1,0,0,0,0,347,363,0,1,0
02-06-24 17:01,0,1,1,0,0,0,0,347,363,0,1,0
02-06-24 17:02,0,1,1,0,0,0,0,347,363,0,1,0
02-06-24 17:03,0,1,1,0,1,0,0,347,363,0,1,0
02-06-24 17:04,0,1,1,0,1,0,0,347,363,0,1,0
02-06-24 17:05,0,1,1,0,1,0,0,347,363,0,1,0
02-06-24 17:06,0,1,1,0,1,0,0,347,363,0,1,0
02-06-24 17:07,0,1,1,0,1,0,0,347,363,0,1,0
02-06-24 17:08,0,1,1,0,1,0,0,347,366,0,1,0
02-06-24 17:09,0,1,1,0,1,0,0,347,370,0,1,0
02-06-24 17:10,0,1,1,0,1,0,0,347,373,0,1,0
02-06-24 17:10,0,1,1,0,1,0,0,347,377,0,1,0
02-06-24 17:11,0,1,1,0,1,0,0,347,380,0,1,0
02-06-24 17:12,0,1,1,0,1,0,0,347,383,0,1,0
02-06-24 17:13,0,1,1,0,1,0,0,347,387,0,1,0
02-06-24 17:14,0,1,1,0,1,0,0,347,390,0,1,0
02-06-24 17:15,0,1,1,0,1,0,0,347,390,0,1,0
02-06-24 17:16,0,1,1,0,1,0,0,347,390,0,1,0
02-06-24 17:17,0,1,1,0,1,0,0,347,394,0,1,0
02-06-24 17:18,0,1,1,0,1,0,0,347,397,0,1,0
02-06-24 17:19,0,1,1,0,1,0,0,347,397,0,1,0
02-06-24 17:20,0,1,1,0,1,0,0,347,401,0,1,0
02-06-24 17:21,0,1,1,0,1,0,0,347,401,0,1,0
02-06-24 17:22,0,1,1,0,1,0,0,347,404,0,1,0
02-06-24 17:23,0,1,1,0,1,0,0,347,404,0,1,0
02-06-24 17:24,0,1,1,0,1,0,0,347,407,0,1,0
02-06-24 17:25,0,1,1,0,1,0,0,347,407,0,1,0
02-06-24 17:26,0,1,1,0,1,0,0,347,401,0,1,0
02-06-24 17:27,0,1,1,0,1,0,0,347,401,0,1,0
02-06-24 17:28,0,1,1,0,1,0,0,347,401,0,1,0
02-06-24 17:28,0,1,1,0,1,0,0,347,394,0,1,0
02-06-24 17:29,0,1,1,0,1,0,0,347,394,0,1,0
02-06-24 17:30,0,1,1,0,1,0,0,347,390,0,1,0
02-06-24 17:31,0,1,1,0,1,0,0,347,390,0,1,0
02-06-24 17:32,0,1,1,0,1,0,0,347,387,0,1,0
02-06-24 17:33,0,1,1,0,1,0,0,347,387,0,1,0
02-06-24 17:34,0,1,1,0,1,0,0,347,384,0,1,0
02-06-24 17:35,0,1,1,0,1,0,0,347,384,0,1,0
02-06-24 17:36,0,1,1,0,1,0,0,347,384,0,1,0
02-06-24 17:37,0,1,1,0,1,0,0,347,377,0,1,0
02-06-24 17:38,0,1,1,0,1,0,0,347,377,0,1,0
02-06-24 17:39,0,1,1,0,1,0,0,347,377,0,1,0
02-06-24 17:40,0,1,1,0,1,0,0,347,370,0,1,0
02-06-24 17:41,0,1,1,0,0,0,0,347,370,0,1,0
02-06-24 17:42,0,1,1,0,0,0,0,347,370,0,1,0
02-06-24 17:43,0,1,1,0,0,0,0,347,366,0,1,0
02-06-24 17:44,0,1,1,0,0,0,0,347,366,0,1,0
02-06-24 17:45,0,1,1,0,0,0,0,347,366,0,1,0
02-06-24 17:45,0,1,1,0,0,0,0,347,366,0,1,0
02-06-24 17:46,0,1,1,0,0,0,0,347,360,0,1,0
02-06-24 17:47,0,1,1,0,0,0,0,347,360,0,1,0
02-06-24 17:48,0,1,1,0,0,0,0,347,360,0,1,0
02-06-24 17:49,0,1,1,0,0,0,0,347,360,0,1,0
02-06-24 17:50,0,1,1,0,0,0,0,347,356,0,1,0
02-06-24 17:51,0,1,1,0,0,0,0,347,356,0,1,0
02-06-24 17:52,0,1,1,0,0,0,0,347,356,0,1,0
02-06-24 17:53,0,1,1,0,0,0,0,347,353,0,1,0
02-06-24 17:54,0,1,1,0,0,0,0,347,353,0,1,0
02-06-24 17:55,0,1,1,0,0,0,0,347,353,0,1,0
02-06-24 17:56,0,1,1,0,0,0,0,347,353,1,1,0
02-06-24 17:57,0,1,1,0,0,0,0,347,353,1,1,0
02-06-24 17:58,0,1,1,0,0,0,0,347,353,0,1,0
02-06-24 17:59,0,1,1,0,0,0,0,347,353,0,1,0
02-06-24 18:00,0,1,1,0,0,0,0,347,353,0,1,0
02-06-24 18:01,0,1,1,0,0,0,0,347,349,0,1,0
02-06-24 18:02,0,1,1,0,0,0,0,347,349,0,1,0
02-06-24 18:02,0,1,1,0,0,0,0,347,349,0,1,0
02-06-24 18:03,0,1,1,0,0,0,0,347,349,0,1,0
02-06-24 18:04,0,1,1,0,0,0,0,347,346,0,1,0
02-06-24 18:05,0,1,1,0,0,0,0,347,346,0,1,0
02-06-24 18:06,0,1,1,0,0,0,0,347,342,0,1,0
02-06-24 18:07,0,1,1,0,0,0,0,347,342,0,1,0
02-06-24 18:08,0,1,1,0,0,0,0,347,342,0,1,0
02-06-24 18:09,0,1,1,0,0,0,0,347,336,0,1,0
02-06-24 18:10,0,1,1,0,0,0,0,347,336,0,1,0
02-06-24 18:11,0,1,1,0,0,0,0,347,336,0,1,0
02-06-24 18:12,0,1,1,0,0,0,0,347,329,0,1,0
02-06-24 18:13,0,1,1,0,0,0,0,349,329,0,1,0
02-06-24 18:14,0,1,1,0,0,0,0,349,325,0,1,0
02-06-24 18:15,0,1,1,0,0,0,0,349,325,0,1,0
02-06-24 18:16,0,1,1,0,0,0,0,349,318,0,1,0
02-06-24 18:17,0,1,1,0,0,0,0,349,318,0,1,0
02-06-24 18:18,0,1,1,0,0,0,0,349,318,0,1,0
02-06-24 18:19,0,1,1,0,0,0,0,349,318,0,1,0
02-06-24 18:20,0,1,1,0,0,0,0,349,318,0,1,0
02-06-24 18:20,0,1,1,0,0,0,0,349,312,0,1,0
02-06-24 18:21,0,1,1,0,0,0,0,349,312,0,1,0
02-06-24 18:22,0,1,1,0,0,0,0,349,312,0,1,0
02-06-24 18:23,0,1,1,0,0,0,0,349,312,0,1,0
02-06-24 18:24,0,1,1,0,0,0,0,349,308,0,1,0
02-06-24 18:25,0,1,1,0,0,0,0,349,308,0,1,0
02-06-24 18:26,0,1,1,0,0,0,0,349,308,0,1,0
02-06-24 18:27,0,1,1,0,0,0,0,349,308,0,1,0
02-06-24 18:28,0,1,1,0,0,0,0,349,308,0,1,0
02-06-24 18:29,0,1,1,0,0,0,0,349,308,0,1,0
02-06-24 18:30,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:31,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:32,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:33,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:34,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:35,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:36,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:37,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:37,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:38,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:39,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:40,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:41,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:42,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:43,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:44,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:45,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:46,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:47,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:48,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:49,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:50,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:51,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:52,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:53,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:54,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:54,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:55,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:56,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:57,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:58,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 18:59,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:00,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:01,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:02,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:03,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:04,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:05,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:06,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:07,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:08,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:09,0,1,1,0,0,0,0,349,305,0,1,0
02-06-24 19:10,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:11,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:12,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:12,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:13,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:14,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:15,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:16,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:17,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:18,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:19,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:20,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:21,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:22,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:23,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:24,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:25,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:26,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:27,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:28,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:29,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:29,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:30,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:31,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:32,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:33,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:34,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:35,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:36,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:37,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:38,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:39,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:40,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:41,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:42,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:43,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:44,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:45,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:46,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:46,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:47,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:48,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:49,0,1,1,0,0,0,0,339,305,0,1,0
02-06-24 19:50,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:51,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:52,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:53,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:54,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:55,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:56,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:57,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:58,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 19:59,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:00,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:01,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:02,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:03,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:03,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:04,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:05,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:06,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:07,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:08,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:09,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:10,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:11,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:12,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:13,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:14,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:15,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:16,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:17,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:18,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:19,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:20,0,1,1,0,0,0,0,339,308,0,1,0
02-06-24 20:21,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:21,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:22,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:23,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:24,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:25,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:26,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:27,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:28,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:29,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:30,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:31,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:32,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:33,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:34,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:35,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:36,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:37,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:38,0,1,1,0,0,0,0,329,308,0,1,0
02-06-24 20:38,0,1,1,0,0,0,1,329,308,0,1,0
02-06-24 20:39,0,1,1,0,0,0,1,329,308,1,1,0
02-06-24 20:40,0,1,1,0,0,0,1,329,308,1,1,0
02-06-24 20:41,0,1,1,0,0,0,1,329,311,0,1,0
02-06-24 20:42,0,1,1,0,0,0,1,329,315,1,1,0
02-06-24 20:43,0,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:44,0,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:45,0,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:46,0,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:47,0,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:48,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:49,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:50,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:51,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:52,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:53,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:54,1,1,1,0,0,0,1,329,315,1,1,0
02-06-24 20:55,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:55,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:56,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:57,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:58,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 20:59,1,1,1,0,0,0,1,329,315,1,1,0
02-06-24 21:00,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 21:01,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 21:02,1,1,1,0,0,0,1,329,315,0,1,0
02-06-24 21:03,1,1,1,0,0,0,1,329,312,0,1,0
02-06-24 21:04,1,1,1,0,0,0,1,308,312,1,1,0
02-06-24 21:05,1,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:06,1,1,1,0,0,0,1,308,312,1,1,0
02-06-24 21:07,1,1,1,0,0,0,1,308,312,1,1,0
02-06-24 21:08,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:09,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:10,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:11,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:12,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:13,0,1,1,0,0,0,1,308,312,1,1,0
02-06-24 21:13,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:14,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:15,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:16,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:17,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:18,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:19,0,1,1,0,0,0,1,308,312,0,1,0
02-06-24 21:20,0,1,1,0,0,0,1,308,308,0,1,0
02-06-24 21:21,0,1,1,0,0,0,1,308,308,0,1,0
02-06-24 21:22,0,1,1,0,0,0,1,308,308,0,1,0
02-06-24 21:23,0,1,1,0,0,0,1,308,308,0,1,0
02-06-24 21:24,0,1,1,0,0,0,1,308,308,1,1,0
02-06-24 21:25,0,1,1,0,0,0,1,308,308,0,1,0
02-06-24 21:26,0,1,1,1,0,0,1,308,308,0,1,0
02-06-24 21:27,0,1,1,1,0,0,1,308,308,0,1,0
02-06-24 21:28,0,1,1,1,0,0,1,308,308,0,1,0
02-06-24 21:29,0,1,1,1,0,0,1,308,308,0,1,0
02-06-24 21:30,0,1,1,1,0,0,1,308,308,0,1,0
02-06-24 21:30,0,1,1,1,0,0,1,308,308,0,1,0
02-06-24 21:31,0,1,1,1,0,0,1,308,308,0,1,0
02-06-24 21:32,0,1,1,1,0,0,1,294,308,0,1,0
02-06-24 21:33,0,1,1,1,0,0,1,294,308,0,1,0
02-06-24 21:34,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:35,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:36,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:37,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:38,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:39,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:40,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:41,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:42,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:43,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:44,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:45,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:46,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:47,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:47,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:48,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:49,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:50,0,1,1,1,0,0,0,294,308,0,1,0
02-06-24 21:51,0,1,1,1,0,0,1,294,306,1,1,0
02-06-24 21:52,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 21:53,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 21:54,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 21:55,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 21:56,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 21:57,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 21:58,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 21:59,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:00,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:01,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:02,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:03,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:04,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:04,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:05,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:06,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:07,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:08,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:09,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:10,0,1,1,1,0,0,1,294,306,0,1,0
02-06-24 22:11,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:12,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:13,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:14,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:15,0,1,1,1,0,0,0,294,306,1,1,0
02-06-24 22:16,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:17,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:18,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:19,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:20,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:21,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:22,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:22,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:23,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:24,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:25,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:26,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:27,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:28,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:29,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:30,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:31,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:32,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:33,0,1,1,1,0,0,0,294,306,0,1,0
02-06-24 22:34,0,1,1,1,0,0,0,294,306,0,1,0
