light_Shower,light_FR,light_FL,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,plug_AC,weekday
1,0,1,0,0,0,331,340,0,1,0,0,0
1,0,1,0,0,0,331,336,0,1,0,0,0
1,0,1,0,0,0,331,336,0,1,0,0,0
1,0,1,0,0,0,331,333,0,1,0,0,0
1,0,1,0,0,0,331,330,0,1,0,0,0
1,0,1,0,0,0,331,330,0,1,0,0,0
1,0,1,0,0,0,331,326,0,1,0,0,0
1,0,1,0,0,0,331,326,0,1,0,0,0
1,0,1,0,0,0,331,322,0,1,0,0,0
1,0,1,0,0,0,331,322,0,1,0,0,0
1,0,1,0,0,0,331,319,0,1,0,0,0
1,0,1,0,0,0,331,319,0,1,0,0,0
1,0,1,0,0,0,331,319,0,1,0,0,0
1,0,1,0,0,0,331,316,0,1,0,0,0
1,0,1,0,0,0,331,316,0,1,0,0,0
1,0,1,0,0,0,331,316,0,1,0,0,0
1,0,1,0,0,0,331,316,0,1,0,0,0
1,0,1,0,0,0,331,316,0,1,0,0,0
1,0,1,0,0,0,331,316,0,1,0,1,0
1,0,1,0,0,0,331,309,0,1,0,0,0
1,0,1,0,0,0,331,309,0,1,0,0,0
1,0,1,0,0,0,331,309,0,1,0,0,0
1,0,1,0,0,0,331,309,0,1,0,0,0
1,0,1,0,0,0,331,306,0,1,0,0,0
1,0,1,0,0,0,331,306,0,1,0,0,0
1,0,1,0,0,0,331,306,0,1,0,0,0
1,0,1,0,0,0,331,306,0,1,0,0,0
1,0,1,0,0,0,331,306,0,1,0,0,0
1,0,1,0,0,0,331,306,0,1,0,0,0
1,0,1,0,0,0,331,303,0,1,0,0,0
1,0,1,0,0,0,323,303,0,1,0,0,0
1,0,1,0,0,0,323,303,0,1,0,0,0
1,0,1,0,0,0,323,303,0,1,0,0,0
1,0,1,0,0,0,318,303,0,1,0,0,0
1,0,1,0,0,0,318,303,0,1,0,0,0
1,0,1,0,0,0,318,302,0,1,0,0,0
1,0,1,0,0,0,313,302,0,1,0,0,0
1,0,1,0,0,0,303,302,0,1,0,0,0
1,0,1,0,0,0,303,302,0,1,0,0,0
1,0,1,0,0,0,292,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,298,0,1,0,0,0
1,0,1,0,0,0,282,298,0,1,0,0,0
1,0,1,0,0,0,282,298,0,1,0,0,0
1,0,1,0,0,0,282,298,0,1,0,0,0
1,0,1,0,0,0,282,298,0,1,0,0,0
1,0,1,0,0,0,282,298,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,299,0,1,0,0,0
1,0,1,0,0,0,282,296,0,1,0,0,0
1,0,1,0,0,0,282,296,0,1,0,0,0
1,0,1,0,0,0,282,296,0,1,0,0,0
1,0,1,0,0,0,282,296,0,1,0,0,0
1,0,1,0,0,0,272,296,0,1,0,0,0
1,0,1,0,0,0,272,296,0,1,0,0,0
1,0,1,0,0,0,272,293,0,1,0,0,0
1,0,1,0,0,0,272,293,0,1,0,0,0
1,0,1,0,0,0,272,293,0,1,0,0,0
1,0,1,0,0,0,272,293,0,1,0,0,0
1,0,1,0,0,0,272,293,0,1,0,0,0
1,0,1,0,0,0,272,293,0,1,0,0,0
1,0,1,0,0,0,272,291,0,1,0,0,0
1,0,1,0,0,0,272,291,0,1,0,0,0
1,0,1,0,0,0,272,291,0,1,0,0,0
1,0,1,0,0,0,272,289,0,1,0,0,0
1,0,1,0,0,0,272,289,0,1,0,0,0
1,0,1,0,0,0,272,289,0,1,0,0,0
1,0,1,0,0,0,272,289,0,1,0,0,0
1,0,1,0,0,0,272,289,0,1,0,0,0
1,0,1,0,0,0,272,289,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,262,287,0,1,0,0,0
1,0,1,0,0,0,270,287,0,1,0,0,0
1,0,1,0,0,0,270,287,1,1,0,0,0
1,0,1,0,0,0,270,294,0,1,0,0,0
1,0,1,0,0,0,275,294,0,2,0,0,0
1,0,1,0,0,0,275,294,0,1,0,0,0
1,0,1,0,0,0,275,298,0,2,1,0,0
1,0,1,0,0,0,275,298,0,2,1,0,0
1,0,1,0,0,0,275,298,0,2,1,0,0
1,0,1,0,0,0,280,301,0,2,1,0,0
1,0,1,0,0,0,280,301,0,3,1,0,0
1,0,1,0,0,0,280,301,0,3,1,0,0
1,0,1,0,0,0,280,305,0,3,1,0,0
1,0,1,0,0,0,280,305,0,3,1,0,0
1,0,1,0,0,0,280,308,0,3,1,0,0
1,0,1,0,0,0,280,308,0,3,1,0,0
1,0,1,0,0,0,280,311,0,3,1,0,0
1,0,1,0,0,0,280,315,0,3,1,0,0
1,0,1,0,0,0,292,318,0,3,1,0,0
1,0,1,0,0,0,292,321,0,3,1,0,0
1,0,1,0,0,0,292,321,0,3,1,0,0
1,0,1,0,0,0,292,321,0,3,1,0,0
1,0,1,0,0,0,292,325,0,3,1,0,0
1,0,1,0,0,0,292,325,0,3,1,0,0
1,0,1,0,0,0,302,332,0,3,1,0,0
1,0,1,0,0,0,302,335,0,3,1,0,0
1,0,1,0,0,0,302,338,0,2,1,0,0
1,0,1,0,0,0,302,338,1,2,0,0,0
1,0,1,0,0,0,302,338,0,2,0,0,0
1,0,1,0,0,0,302,338,0,2,0,0,0
1,0,1,0,0,0,302,338,0,3,0,0,0
1,0,1,0,0,0,312,338,0,3,0,0,0
1,0,1,0,0,0,312,338,0,3,0,0,0
1,0,1,0,0,0,312,342,0,3,0,0,0
1,0,1,0,0,0,312,349,0,3,0,0,0
1,0,1,0,0,0,312,349,0,3,0,0,0
1,0,1,0,0,0,312,356,0,3,0,0,0
1,0,1,0,0,0,312,363,0,3,0,0,0
1,0,1,0,0,0,312,366,0,3,0,0,0
1,0,1,0,0,0,322,369,0,3,1,0,0
1,0,1,0,0,0,322,377,0,3,1,0,0
1,0,1,0,0,0,322,377,0,3,1,0,0
1,0,1,0,0,0,322,377,0,3,1,0,0
1,0,1,0,0,0,322,380,0,3,1,0,0
1,0,1,0,0,0,322,383,0,3,1,0,0
1,0,1,0,0,0,332,383,0,2,1,0,0
1,0,1,0,0,0,332,383,0,2,1,0,0
1,0,1,0,0,0,332,383,0,2,1,0,0
1,0,1,0,0,0,332,377,0,2,1,0,0
1,0,1,0,0,0,332,377,0,2,1,0,0
1,0,1,0,0,0,332,374,0,2,1,0,0
1,0,1,0,0,0,332,374,1,2,1,0,0
1,0,1,0,0,0,332,374,0,2,1,0,0
1,0,1,0,0,0,332,370,0,2,1,0,0
1,0,1,0,0,0,332,367,0,2,1,0,0
1,0,1,0,0,0,332,367,0,2,1,0,0
1,0,1,0,0,0,332,360,0,2,1,0,0
1,0,1,0,0,0,342,356,0,2,1,0,0
1,0,1,0,0,0,342,353,0,2,0,0,0
1,0,1,0,0,0,342,353,0,2,0,0,0
1,0,1,0,0,0,342,346,0,1,0,0,0
1,0,1,0,0,0,342,339,0,1,0,0,0
1,0,1,0,0,0,342,333,0,1,0,0,0
1,0,1,0,0,0,342,333,0,1,0,0,0
1,0,1,0,0,0,342,329,0,1,0,0,0
1,0,1,0,0,0,342,326,0,1,0,0,0
1,0,1,0,0,0,335,326,0,1,0,0,0
1,0,1,0,0,0,335,326,0,1,0,0,0
1,0,1,0,0,0,335,326,0,1,0,0,0
1,0,1,0,0,0,335,323,0,1,0,0,0
1,0,1,0,0,0,335,319,0,1,0,0,0
1,0,1,0,0,0,329,309,0,1,0,0,0
1,0,1,0,0,0,329,301,0,1,0,0,0
1,0,1,0,0,0,329,289,0,1,0,0,0
1,0,1,0,0,0,329,285,0,1,0,0,0
1,0,1,0,0,0,329,282,0,1,0,0,0
1,0,1,0,0,0,329,282,0,1,0,0,0
1,0,1,0,0,0,329,282,0,1,0,0,0
1,0,1,0,0,0,329,274,0,1,0,0,0
1,0,1,0,0,0,329,274,0,1,0,0,0
1,0,1,0,0,0,329,274,0,1,0,0,0
1,0,1,0,0,0,320,274,0,1,0,0,0
1,0,1,0,0,0,320,274,0,1,0,0,0
1,0,1,0,0,0,320,274,0,1,0,0,0
1,0,1,0,0,0,320,275,0,1,0,0,0
1,0,1,0,0,0,320,275,0,1,0,0,0
1,0,1,0,0,0,320,277,1,1,0,0,0
1,0,1,0,0,0,310,281,0,1,0,0,0
1,0,1,0,0,0,310,281,0,1,0,0,0
1,0,1,0,0,0,299,281,0,1,0,0,0
1,0,1,0,0,0,299,281,0,1,0,0,0
1,0,1,0,0,0,299,281,0,1,0,0,0
1,0,1,0,0,0,285,281,0,1,0,0,0
1,0,1,0,0,0,285,278,0,1,0,0,0
1,0,1,0,0,0,285,278,0,1,0,0,0
1,0,1,0,0,0,285,274,0,1,0,0,0
1,0,1,0,0,0,285,274,0,1,0,0,0
1,0,1,0,0,0,285,274,0,1,0,0,0
1,0,1,0,0,0,273,274,0,1,0,0,0
1,0,1,0,0,0,273,277,0,1,0,0,1
1,0,1,0,0,0,273,277,0,1,0,0,1
1,0,1,0,0,0,273,277,0,1,0,0,1
1,0,1,0,0,0,273,277,0,1,0,0,1
1,0,1,0,0,0,273,277,0,1,0,0,1
1,0,1,0,0,0,273,277,0,1,0,0,1
1,0,1,0,0,0,273,275,0,1,0,0,1
1,0,1,0,0,0,273,275,0,1,0,0,1
1,0,1,0,0,0,273,275,0,1,0,0,1
1,0,1,0,0,0,273,275,0,1,0,0,1
1,0,1,0,0,0,273,275,0,1,0,0,1
1,0,1,0,0,0,267,275,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,274,0,1,0,0,1
1,0,1,0,0,0,267,273,0,1,0,0,1
1,0,1,0,0,0,267,273,0,1,0,0,1
1,0,1,0,0,0,257,273,0,1,0,0,1
1,0,1,0,0,0,261,273,0,1,0,0,1
1,0,1,0,0,0,261,273,0,1,0,0,1
1,0,1,0,0,0,261,273,0,1,0,0,1
1,0,1,0,0,0,256,272,0,1,0,0,1
1,0,1,0,0,0,256,272,0,1,0,0,1
1,0,1,0,0,0,259,272,0,1,0,0,1
1,0,1,0,0,0,259,272,0,1,0,0,1
1,0,1,0,0,0,259,272,0,1,0,0,1
1,0,1,0,0,0,259,272,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,1,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,270,0,1,0,0,1
1,0,1,0,0,0,259,277,0,1,0,0,1
1,0,1,0,0,0,259,277,0,1,0,0,1
1,0,1,0,0,0,249,280,0,1,0,0,1
1,0,1,0,0,0,249,280,0,2,0,0,1
1,0,1,0,0,0,249,284,0,3,0,0,1
1,0,1,0,0,0,249,284,0,2,0,0,1
1,0,1,0,0,0,249,284,0,2,0,0,1
1,0,1,0,0,0,249,291,0,1,0,0,1
1,0,1,0,0,0,249,291,0,1,0,0,1
1,0,1,0,0,0,249,291,0,1,0,0,1
1,0,1,0,0,0,255,294,1,1,0,0,1
1,0,1,0,0,0,262,294,0,1,0,0,1
1,0,1,0,0,0,262,298,0,1,0,0,1
1,0,1,0,0,0,269,301,0,3,1,0,1
1,0,1,0,0,0,269,301,0,3,1,0,1
1,0,1,0,0,0,269,304,0,3,1,0,1
1,0,1,0,0,0,279,304,0,3,1,0,1
1,0,1,0,0,0,279,304,0,3,1,0,1
1,0,1,0,0,0,279,304,0,3,1,0,1
1,0,1,0,0,0,279,308,0,3,1,0,1
1,0,1,0,0,0,279,308,0,3,1,0,1
1,0,1,0,0,0,279,308,0,3,1,0,1
1,0,1,0,0,0,291,311,0,3,1,0,1
1,0,1,0,0,0,291,311,0,3,1,0,1
1,0,1,0,0,0,291,311,0,3,1,0,1
1,0,1,0,0,0,291,315,0,3,1,0,1
1,0,1,0,0,0,291,315,0,3,1,0,1
1,0,1,0,0,0,291,315,0,3,1,0,1
1,0,1,0,0,0,291,315,0,3,1,0,1
1,0,1,0,0,0,301,315,0,3,1,0,1
1,0,1,0,0,0,301,318,0,3,1,0,1
1,0,1,0,0,0,301,321,1,3,1,0,1
1,0,1,0,0,0,301,321,0,3,1,0,1
1,0,1,0,0,0,301,321,0,3,1,0,1
1,0,1,0,0,0,301,321,0,3,1,0,1
1,0,1,0,0,0,301,321,0,3,1,0,1
1,0,1,0,0,0,301,325,0,3,1,0,1
1,0,1,0,0,0,301,325,0,3,1,0,1
1,0,1,0,0,0,311,325,0,3,1,0,1
1,0,1,0,0,0,311,325,0,3,1,0,1
1,0,1,0,0,0,311,325,0,1,0,0,1
1,0,1,0,0,0,311,325,0,1,0,0,1
1,0,1,0,0,0,311,326,0,1,0,0,1
1,0,1,0,0,0,311,326,0,1,0,0,1
1,0,1,0,0,0,311,326,0,1,0,0,1
1,0,1,0,0,0,311,326,0,1,0,0,1
1,0,1,0,0,0,311,328,0,1,0,0,1
1,0,1,0,0,0,311,328,0,1,0,0,1
1,0,1,0,0,0,311,328,0,1,0,0,1
1,0,1,0,0,0,311,328,0,1,0,0,1
1,0,1,0,0,0,311,328,0,1,0,0,1
1,0,1,0,0,0,311,328,0,1,0,0,1
1,0,1,0,0,0,311,332,0,1,0,0,1
1,0,1,0,0,0,321,332,0,1,0,0,1
1,0,1,0,0,0,321,332,0,1,0,0,1
1,0,1,0,0,0,321,332,0,1,0,0,1
1,0,1,0,0,0,321,332,0,1,0,0,1
1,0,1,0,0,0,321,329,0,1,0,0,1
1,0,1,0,0,0,321,329,0,1,0,0,1
1,0,1,0,0,0,321,326,0,1,0,0,1
1,0,1,0,0,0,321,326,0,1,0,0,1
1,0,1,0,0,0,321,322,0,1,0,0,1
1,0,1,0,0,0,321,322,0,1,0,0,1
1,0,1,0,0,0,321,319,0,1,0,0,1
1,0,1,0,0,0,321,319,0,1,0,0,1
1,0,1,0,0,0,321,319,0,1,0,0,1
1,0,1,0,0,0,321,319,0,1,0,0,1
1,0,1,0,0,0,321,319,0,1,0,0,1
1,0,1,0,0,0,321,316,0,1,0,0,1
1,0,1,0,0,0,321,316,0,1,0,0,1
1,0,1,0,0,0,321,316,0,1,0,0,1
1,0,1,0,0,0,321,316,0,1,0,0,1
1,0,1,0,0,0,321,316,0,1,0,0,1
1,0,1,0,0,0,321,316,0,1,0,0,1
1,0,1,0,0,0,321,313,0,1,0,0,1
1,0,1,0,0,0,321,313,0,1,0,0,1
1,0,1,0,0,0,321,313,0,1,0,0,1
1,0,1,0,0,0,321,313,0,1,0,0,1
1,0,1,0,0,0,321,313,0,1,0,0,1
1,0,1,0,0,0,321,313,0,1,0,0,1
1,0,1,0,0,0,321,309,0,1,0,0,1
1,0,1,0,0,0,321,309,0,1,0,0,1
1,0,1,0,0,0,321,309,0,1,0,0,1
1,0,1,0,0,0,311,311,0,1,0,0,1
1,0,1,0,0,0,311,311,0,1,0,0,1
1,0,1,0,0,0,298,311,0,1,0,0,1
1,0,1,0,0,0,287,311,0,1,0,0,1
1,0,1,0,0,0,287,311,0,1,0,0,1
1,0,1,0,0,0,287,305,0,1,0,0,1
1,0,1,0,0,0,287,305,0,1,0,0,1
1,0,1,0,0,0,287,305,0,1,0,0,1
1,0,1,0,0,0,287,302,0,1,0,0,1
1,0,1,0,0,0,287,302,0,1,0,0,1
1,0,1,0,0,0,287,302,0,1,0,0,1
1,0,1,0,0,0,287,302,0,1,0,0,1
1,0,1,0,0,0,287,302,0,1,0,0,1
1,0,1,0,0,0,277,298,0,1,0,0,1
1,0,1,0,0,0,277,298,0,1,0,0,1
1,0,1,0,0,0,277,298,0,1,0,0,1
1,0,1,0,0,0,277,298,0,1,0,0,1
1,0,1,0,0,0,277,298,0,1,0,0,1
1,0,1,0,0,0,277,295,0,1,0,0,1
1,0,1,0,0,0,277,295,0,1,0,0,1
1,0,1,0,0,0,277,295,0,1,0,0,1
1,0,1,0,0,0,277,295,0,1,0,0,1
1,0,1,0,0,0,277,295,0,1,0,0,1
1,0,1,0,0,0,277,295,0,1,0,0,1
1,0,1,0,0,0,277,293,0,1,0,0,1
1,0,1,0,0,0,277,293,0,1,0,0,1
1,0,1,0,0,0,277,293,0,1,0,0,1
1,0,1,0,0,0,277,293,0,1,0,0,1
1,0,1,0,0,0,267,293,0,1,0,0,1
1,0,1,0,0,0,267,293,0,1,0,0,1
1,0,1,0,0,0,267,289,0,1,0,0,1
1,0,1,0,0,0,267,289,0,1,0,0,1
1,0,1,0,0,0,267,289,0,1,0,0,1
1,0,1,0,0,0,267,289,0,1,0,0,1
1,0,1,0,0,0,267,285,0,1,0,0,1
1,0,1,0,0,0,267,285,0,1,0,0,1
1,0,1,0,0,0,267,285,0,1,0,0,1
1,0,1,0,0,0,267,285,0,1,0,0,1
1,0,1,0,0,0,267,285,0,1,0,0,1
1,0,1,0,0,0,267,285,0,1,0,0,1
1,0,1,0,0,0,267,286,0,1,0,0,1
1,0,1,0,0,0,267,286,0,1,0,0,1
1,0,1,0,0,0,267,286,0,1,0,0,1
1,0,1,0,0,0,267,286,0,1,0,0,1
1,0,1,0,0,0,257,286,0,1,0,0,1
1,0,1,0,0,0,257,286,0,1,0,0,1
1,0,1,0,0,0,257,284,0,1,0,0,1
1,0,1,0,0,0,257,284,0,1,0,0,1
1,0,1,0,0,0,257,284,0,1,0,0,1
1,0,1,0,0,0,259,284,0,1,0,0,1
1,0,1,0,0,0,259,284,0,1,0,0,1
1,0,1,0,0,0,259,284,0,1,0,0,1
1,0,1,0,0,0,259,282,0,1,0,0,1
1,0,1,0,0,0,259,282,0,1,0,0,1
1,0,1,0,0,0,259,282,0,1,0,0,1
1,0,1,0,0,0,259,282,0,1,0,0,1
1,0,1,0,0,0,259,282,0,1,0,0,1
1,0,1,0,0,0,259,282,0,1,0,0,1
1,0,1,0,0,0,259,280,0,1,0,0,1
1,0,1,0,0,0,259,280,0,1,0,0,1
1,0,1,0,0,0,259,280,0,1,0,0,1
1,0,1,0,0,0,259,284,0,2,0,0,1
1,0,1,0,0,0,259,287,0,3,0,0,1
1,0,1,0,0,0,259,287,0,3,0,0,1
1,0,1,0,0,0,259,291,0,3,0,0,1
1,0,1,0,0,0,259,295,0,3,0,0,1
1,0,1,0,0,0,259,298,0,3,0,0,1
1,0,1,0,0,0,259,298,0,2,0,0,1
1,0,1,0,0,0,259,298,0,2,0,0,1
1,0,1,0,0,0,259,301,0,2,0,0,1
1,0,1,0,0,0,261,304,0,2,0,0,1
1,0,1,0,0,0,261,304,0,1,0,0,1
1,0,1,0,0,0,261,304,0,2,0,0,1
1,0,1,0,0,0,270,307,0,2,0,0,1
1,0,1,0,0,0,270,307,0,2,0,0,1
1,0,1,0,0,0,270,307,0,3,1,0,1
1,0,1,0,0,0,281,315,0,3,1,0,1
1,0,1,0,0,0,281,315,0,3,1,0,1
1,0,1,0,0,0,281,325,0,1,1,0,1
1,0,1,0,0,0,291,325,1,1,1,0,1
1,0,1,0,0,0,291,328,1,3,1,0,1
1,0,1,0,0,0,291,328,0,3,1,0,1
1,0,1,0,0,0,291,328,0,2,1,0,1
1,0,1,0,0,0,301,328,0,2,1,0,1
1,0,1,0,0,0,301,332,0,2,1,0,1
1,0,1,0,0,0,301,332,0,2,1,0,1
1,0,1,0,0,0,301,335,0,2,1,0,1
1,0,1,0,0,0,301,335,0,2,1,0,1
1,0,1,0,0,0,301,335,0,3,1,0,1
1,0,1,0,0,0,312,339,0,3,1,0,1
1,0,1,0,0,0,312,339,0,2,1,0,1
1,0,1,0,0,0,312,342,1,3,1,0,1
1,0,1,0,0,0,312,342,0,2,1,0,1
1,0,1,0,0,0,312,342,1,2,1,0,1
1,0,1,0,0,0,312,342,0,1,1,0,1
1,0,1,0,0,0,322,356,0,1,1,0,1
1,0,1,0,0,0,322,359,0,1,1,0,1
1,0,1,0,0,0,322,359,0,1,1,0,1
1,0,1,0,0,0,322,359,0,1,1,0,1
1,0,1,0,0,0,322,353,1,1,1,0,1
1,0,1,0,0,0,322,353,0,1,1,0,1
1,0,1,0,0,0,322,353,0,1,1,0,1
1,0,1,0,0,0,322,350,1,1,1,0,1
1,0,1,0,0,0,322,356,0,1,1,0,1
1,0,1,0,0,0,333,359,0,1,1,0,1
1,0,1,0,0,0,333,359,0,1,1,0,1
1,0,1,0,0,0,333,363,0,1,1,0,1
1,0,1,0,0,0,333,363,0,1,1,0,1
1,0,1,0,1,1,333,363,0,1,1,1,1
1,0,1,0,0,1,333,360,0,1,1,1,1
1,0,1,0,0,1,333,360,0,1,1,1,1
1,0,1,0,0,1,333,363,0,1,1,1,1
1,0,1,0,0,1,333,363,0,1,1,1,1
1,0,1,0,0,1,333,369,0,1,1,1,1
1,0,1,0,0,1,333,369,0,1,1,1,1
1,0,1,0,0,1,333,364,0,1,1,1,1
1,0,1,0,0,1,333,360,0,1,1,1,1
1,0,1,0,0,1,333,353,0,1,1,0,1
1,0,1,0,0,1,333,356,0,1,1,0,1
1,0,1,0,0,1,333,360,0,1,1,0,1
1,0,1,0,0,1,333,353,0,1,1,0,1
1,0,1,0,0,1,333,353,0,1,0,0,1
1,0,1,0,0,1,337,350,0,1,0,0,1
1,0,1,0,0,1,337,347,0,1,0,0,1
1,0,1,0,0,1,337,343,0,1,0,0,1
1,0,1,0,0,1,337,343,0,1,0,0,1
1,0,1,0,0,1,337,340,0,1,0,0,1
1,0,1,0,0,1,337,340,0,1,0,0,1
1,0,1,0,0,1,337,336,0,1,0,0,1
1,0,1,0,0,1,337,333,0,1,0,1,1
1,0,1,0,0,1,337,333,0,1,0,1,1
1,0,1,0,0,1,337,333,0,1,0,1,1
1,0,1,0,0,1,337,329,0,1,0,1,1
1,0,1,0,0,1,337,326,0,1,0,1,1
1,0,1,0,0,1,337,326,0,1,0,1,1
1,0,1,0,0,1,337,322,0,1,0,1,1
1,0,1,0,0,1,337,322,0,1,0,1,1
1,0,1,0,0,1,337,319,0,1,0,1,1
1,0,1,0,0,1,337,319,0,1,0,1,1
1,0,1,0,0,1,328,319,0,1,0,1,1
1,0,1,0,0,1,328,315,0,1,0,1,1
1,0,1,0,0,1,328,313,0,1,0,1,1
1,0,1,0,0,1,328,313,0,1,0,1,1
1,0,1,0,0,1,328,313,0,1,0,1,1
1,0,1,0,0,1,328,313,0,1,0,1,1
1,0,1,0,0,1,315,309,0,1,0,1,1
1,0,1,0,0,1,315,309,0,1,0,1,1
1,0,1,0,0,1,315,309,0,1,0,1,1
1,0,1,0,0,1,304,309,0,1,0,1,1
1,0,1,0,0,1,304,309,0,1,0,1,1
1,0,1,0,0,0,304,309,0,1,0,1,1
1,0,1,0,0,0,304,306,0,1,0,1,1
1,0,1,0,0,1,294,306,1,1,0,1,1
1,0,1,0,0,1,294,306,0,1,0,1,1
1,0,1,0,0,1,294,306,0,1,0,1,1
1,0,1,0,0,0,294,306,0,1,0,0,1
1,0,1,0,0,0,294,302,0,1,0,0,1
1,0,1,0,0,0,294,302,0,1,0,0,1
1,0,1,0,0,0,283,302,0,1,0,0,1
