light_Shower,light_FR,light_FL,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,plug_AC,weekday
1,0,0,0,0,0,0.4482758620689655,0.4396551724137931,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4396551724137931,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4396551724137931,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4267241379310345,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4267241379310345,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4267241379310345,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4267241379310345,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4267241379310345,0,0.0,0,0,1
1,0,0,0,0,0,0.4482758620689655,0.4267241379310345,0,0.0,0,0,1
1,0,0,0,0,1,0.4051724137931034,0.4224137931034483,1,0.0,0,1,1
1,0,0,0,0,0,0.4051724137931034,0.4224137931034483,0,0.0,0,1,1
1,0,0,0,0,0,0.4051724137931034,0.4224137931034483,0,0.0,0,1,1
1,0,0,0,0,0,0.3577586206896552,0.40086206896551724,0,0.0,0,1,1
1,0,0,0,0,0,0.3577586206896552,0.40086206896551724,0,0.0,0,1,1
1,0,0,0,0,0,0.3577586206896552,0.40086206896551724,0,0.0,0,1,1
1,0,0,0,0,0,0.3577586206896552,0.40086206896551724,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.40086206896551724,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.40086206896551724,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3922413793103448,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3922413793103448,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3922413793103448,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3922413793103448,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3922413793103448,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3922413793103448,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.29310344827586204,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3879310344827586,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.38362068965517243,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3793103448275862,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3793103448275862,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3793103448275862,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3793103448275862,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3793103448275862,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.3793103448275862,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.375,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.375,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.375,0,0.0,0,1,1
1,0,0,0,0,0,0.25,0.375,0,0.0,0,1,1
1,0,0,0,0,0,0.22844827586206898,0.375,0,0.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.375,0,0.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.3706896551724138,0,0.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.3706896551724138,0,1.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.3706896551724138,0,0.5,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.3793103448275862,0,1.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.3793103448275862,0,1.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.3922413793103448,0,0.5,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.40948275862068967,1,1.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.40948275862068967,0,1.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.4267241379310345,0,1.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.4267241379310345,0,1.0,0,0,1
1,0,0,0,0,0,0.22844827586206898,0.4396551724137931,1,0.5,0,0,1
1,0,0,0,0,0,0.28448275862068967,0.4396551724137931,0,0.5,0,0,1
1,0,0,0,0,0,0.28448275862068967,0.4525862068965517,1,1.0,0,0,1
1,0,0,0,0,0,0.28448275862068967,0.46551724137931033,0,1.0,0,0,1
1,0,0,0,0,0,0.3448275862068966,0.46551724137931033,0,1.0,0,0,1
1,0,0,0,0,0,0.3448275862068966,0.46551724137931033,0,1.0,1,0,1
1,0,0,0,0,0,0.3448275862068966,0.4827586206896552,0,1.0,1,0,1
1,0,0,0,0,0,0.3879310344827586,0.5,0,1.0,1,0,1
1,0,0,0,0,0,0.3879310344827586,0.5,0,1.0,1,0,1
1,0,0,0,0,0,0.3879310344827586,0.5129310344827587,0,1.0,1,0,1
1,0,0,0,0,0,0.3879310344827586,0.5258620689655172,0,1.0,1,0,1
1,0,0,0,0,0,0.4396551724137931,0.5258620689655172,0,1.0,1,0,1
1,0,0,0,0,0,0.4396551724137931,0.5431034482758621,0,1.0,1,0,1
1,0,0,0,0,0,0.4396551724137931,0.5560344827586207,0,1.0,1,0,1
1,0,0,0,0,0,0.4396551724137931,0.5560344827586207,0,1.0,1,0,1
1,0,0,0,0,0,0.4396551724137931,0.5560344827586207,0,1.0,1,0,1
1,0,0,0,0,0,0.4827586206896552,0.5862068965517241,0,1.0,1,0,1
1,0,0,0,0,0,0.4827586206896552,0.603448275862069,0,1.0,1,0,1
1,0,0,0,0,0,0.4827586206896552,0.6163793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.4827586206896552,0.6163793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.5301724137931034,0.6163793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.5301724137931034,0.6293103448275862,0,1.0,1,0,1
1,0,0,0,0,0,0.5301724137931034,0.6293103448275862,0,1.0,1,0,1
1,0,0,0,0,0,0.5301724137931034,0.6293103448275862,0,1.0,1,0,1
1,0,0,0,0,0,0.5301724137931034,0.646551724137931,0,0.5,1,0,1
1,0,0,0,0,0,0.5301724137931034,0.646551724137931,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.6767241379310345,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.6767241379310345,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.6896551724137931,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.7025862068965517,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.7327586206896551,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.7327586206896551,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.75,0,1.0,1,0,1
1,0,0,0,0,0,0.5775862068965517,0.75,0,1.0,1,0,1
1,0,0,0,0,0,0.6206896551724138,0.75,0,1.0,1,0,1
1,0,0,0,0,0,0.6206896551724138,0.75,0,1.0,1,0,1
1,0,0,0,0,0,0.6206896551724138,0.7413793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.6206896551724138,0.7413793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.6206896551724138,0.7413793103448276,0,1.0,1,0,1
1,0,0,0,0,0,0.6206896551724138,0.7241379310344828,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.7241379310344828,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.7068965517241379,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.6939655172413793,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.6939655172413793,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.6939655172413793,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.6637931034482759,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.6508620689655172,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.6508620689655172,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.6206896551724138,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5905172413793104,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5905172413793104,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5775862068965517,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5603448275862069,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5474137931034483,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5474137931034483,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5474137931034483,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5474137931034483,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5301724137931034,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5172413793103449,0,0.0,0,1,1
1,0,0,0,0,0,0.6206896551724138,0.5172413793103449,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5172413793103449,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5043103448275862,0,0.0,0,0,1
1,0,0,0,0,0,0.6206896551724138,0.5043103448275862,0,0.0,0,0,1
1,0,0,0,0,0,0.5775862068965517,0.5043103448275862,0,0.0,0,0,1
1,0,0,0,0,0,0.5775862068965517,0.5043103448275862,0,0.0,0,0,1
1,0,0,0,0,0,0.5775862068965517,0.5043103448275862,0,0.0,0,0,1
1,0,0,0,0,0,0.5775862068965517,0.5043103448275862,0,0.0,0,0,1
1,0,0,0,0,0,0.5775862068965517,0.49137931034482757,0,0.0,0,0,1
1,0,0,0,0,0,0.5775862068965517,0.49137931034482757,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.49137931034482757,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.49137931034482757,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.49137931034482757,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.49137931034482757,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.47413793103448276,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.47413793103448276,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.47413793103448276,0,0.0,0,1,1
1,0,0,0,0,0,0.5775862068965517,0.47413793103448276,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.47413793103448276,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.47413793103448276,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.46551724137931033,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.46551724137931033,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.46551724137931033,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.46551724137931033,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.46551724137931033,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.46551724137931033,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.45689655172413796,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.45689655172413796,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.45689655172413796,0,0.0,0,1,1
1,0,0,0,0,0,0.5344827586206896,0.44396551724137934,0,0.0,0,1,0
1,0,0,0,0,0,0.5344827586206896,0.44396551724137934,0,0.0,0,1,0
1,0,0,0,0,0,0.5344827586206896,0.44396551724137934,0,0.0,0,1,0
1,0,0,0,0,0,0.5344827586206896,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.5344827586206896,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.4267241379310345,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.3922413793103448,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.3922413793103448,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.3922413793103448,0,0.0,0,1,0
1,0,0,0,0,0,0.49137931034482757,0.3922413793103448,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.3922413793103448,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.3922413793103448,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.39655172413793105,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.39655172413793105,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.39655172413793105,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.39655172413793105,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.39655172413793105,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.38362068965517243,0,0.0,0,1,0
1,0,0,0,0,0,0.4482758620689655,0.35344827586206895,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.34051724137931033,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.3232758620689655,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.3103448275862069,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.3103448275862069,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.3103448275862069,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.2974137931034483,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.2974137931034483,0,0.0,0,1,0
1,0,1,0,0,0,0.4482758620689655,0.30603448275862066,0,0.0,0,1,0
1,0,1,0,0,0,0.4051724137931034,0.30603448275862066,0,0.0,0,1,0
1,0,1,0,0,0,0.4051724137931034,0.31896551724137934,0,0.0,0,1,0
1,0,1,0,0,0,0.4051724137931034,0.31896551724137934,0,0.0,0,1,0
1,0,1,0,0,0,0.4051724137931034,0.33620689655172414,1,0.0,0,1,0
