timestamp,light_Shower,light_FR,light_FL,plug_AC,plug_Recirculation fan,plug_Floor lamp,plug_Artificial fan,temp_Bedroom temp,temp_Outdoor temp,motion_Motion living room,light_environment,door_Door,weekday
2024-05-25 03:00:00,0,0,0,1,0,0,0,0.1206896551724138,0.3793103448275862,0,0.0,0,0
2024-05-25 03:10:00,0,0,0,1,0,0,0,0.1206896551724138,0.3793103448275862,0,0.0,0,0
2024-05-25 03:20:00,0,0,0,1,0,0,0,0.1206896551724138,0.3793103448275862,0,0.0,0,0
2024-05-25 03:30:00,0,0,0,1,0,0,0,0.1206896551724138,0.3793103448275862,0,0.0,0,0
2024-05-25 03:40:00,0,0,0,1,0,0,0,0.1206896551724138,0.36637931034482757,0,0.0,0,0
2024-05-25 03:50:00,0,0,0,1,0,0,0,0.07758620689655173,0.36637931034482757,0,0.0,0,0
2024-05-25 04:00:00,0,0,0,1,0,0,0,0.07758620689655173,0.36637931034482757,0,0.0,0,0
2024-05-25 04:10:00,0,0,0,1,0,0,0,0.07758620689655173,0.36637931034482757,0,0.0,0,0
2024-05-25 04:20:00,0,0,0,1,0,0,0,0.07758620689655173,0.36637931034482757,0,0.0,0,0
2024-05-25 04:30:00,0,0,0,1,0,0,0,0.07758620689655173,0.36637931034482757,0,0.0,0,0
2024-05-25 04:40:00,0,0,0,1,0,0,0,0.07758620689655173,0.35344827586206895,0,0.0,0,0
2024-05-25 04:50:00,0,0,0,1,0,0,0,0.07758620689655173,0.35344827586206895,0,0.0,0,0
2024-05-25 05:00:00,0,0,0,1,0,0,0,0.07758620689655173,0.35344827586206895,0,0.0,0,0
2024-05-25 05:10:00,0,0,0,1,0,0,0,0.07758620689655173,0.35344827586206895,0,0.0,0,0
2024-05-25 05:20:00,0,0,0,1,0,0,0,0.07758620689655173,0.35344827586206895,0,0.0,0,0
2024-05-25 05:30:00,0,0,0,1,0,0,0,0.07758620689655173,0.35344827586206895,0,0.0,0,0
2024-05-25 05:40:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 05:50:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 06:00:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 06:10:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 06:20:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 06:30:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 06:40:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 06:50:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 07:00:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 07:10:00,0,0,0,1,0,0,0,0.07758620689655173,0.34913793103448276,0,0.0,0,0
2024-05-25 07:20:00,0,0,0,1,0,0,0,0.07758620689655173,0.36637931034482757,0,0.0,0,0
2024-05-25 07:30:00,0,0,0,1,0,0,0,0.07758620689655173,0.36637931034482757,0,0.0,0,0
2024-05-25 07:40:00,0,0,0,1,0,0,0,0.07758620689655173,0.3793103448275862,1,0.0,0,0
2024-05-25 07:50:00,0,0,0,1,0,0,0,0.07758620689655173,0.3793103448275862,0,0.0,0,0
2024-05-25 08:00:00,0,0,0,1,0,0,0,0.07758620689655173,0.39655172413793105,0,0.0,0,0
2024-05-25 08:10:00,0,0,0,0,0,0,0,0.07758620689655173,0.40948275862068967,0,0.0,0,0
2024-05-25 08:20:00,0,0,0,0,0,0,0,0.07758620689655173,0.4224137931034483,0,0.0,0,0
2024-05-25 08:30:00,0,0,0,0,0,0,0,0.14224137931034483,0.4396551724137931,0,0.0,0,0
2024-05-25 08:40:00,0,0,0,0,0,0,0,0.20689655172413793,0.4525862068965517,0,0.0,0,0
2024-05-25 08:50:00,0,0,0,0,0,0,0,0.20689655172413793,0.4698275862068966,0,0.0,0,0
2024-05-25 09:00:00,0,0,0,0,0,0,0,0.25862068965517243,0.4827586206896552,0,0.0,0,0
2024-05-25 09:10:00,0,0,0,0,0,0,0,0.25862068965517243,0.4956896551724138,0,0.0,0,0
2024-05-25 09:20:00,0,0,0,0,0,0,0,0.25862068965517243,0.5129310344827587,0,0.0,0,0
2024-05-25 09:30:00,0,0,0,0,0,0,0,0.3232758620689655,0.5129310344827587,0,0.0,0,0
2024-05-25 09:40:00,0,0,0,0,0,0,0,0.3232758620689655,0.5258620689655172,0,0.0,0,0
2024-05-25 09:50:00,0,0,0,0,0,0,0,0.3232758620689655,0.5431034482758621,0,0.0,0,0
2024-05-25 10:00:00,0,0,0,0,0,0,0,0.3706896551724138,0.5431034482758621,0,0.0,0,0
2024-05-25 10:10:00,0,0,0,0,0,0,0,0.3706896551724138,0.5560344827586207,1,0.0,0,0
2024-05-25 10:20:00,0,0,0,0,0,0,0,0.3706896551724138,0.5689655172413793,1,1.0,0,0
2024-05-25 10:30:00,0,0,0,0,0,0,0,0.3706896551724138,0.5689655172413793,0,1.0,0,0
2024-05-25 10:40:00,0,0,0,0,1,0,0,0.4267241379310345,0.5818965517241379,0,1.0,0,0
2024-05-25 10:50:00,0,0,0,0,1,0,0,0.4267241379310345,0.5991379310344828,0,1.0,0,0
2024-05-25 11:00:00,0,0,0,0,1,0,0,0.4267241379310345,0.5991379310344828,0,1.0,0,0
2024-05-25 11:10:00,0,0,0,0,1,0,0,0.4267241379310345,0.5991379310344828,0,1.0,0,0
2024-05-25 11:20:00,0,0,0,0,1,0,0,0.4267241379310345,0.5991379310344828,0,1.0,0,0
2024-05-25 11:30:00,0,0,0,0,1,0,0,0.4827586206896552,0.6163793103448276,0,1.0,0,0
2024-05-25 11:40:00,0,0,0,0,1,0,0,0.4827586206896552,0.6163793103448276,0,0.5,0,0
2024-05-25 11:50:00,0,0,0,0,1,0,0,0.4827586206896552,0.6163793103448276,0,0.5,0,0
2024-05-25 12:00:00,0,0,0,0,1,0,0,0.4827586206896552,0.6163793103448276,0,0.5,0,0
2024-05-25 12:10:00,0,0,0,0,1,0,0,0.4827586206896552,0.6293103448275862,0,0.5,0,0
2024-05-25 12:20:00,0,0,0,0,1,0,0,0.4827586206896552,0.6293103448275862,0,0.5,0,0
2024-05-25 12:30:00,0,0,0,0,1,0,0,0.5344827586206896,0.6293103448275862,0,0.5,0,0
2024-05-25 12:40:00,0,0,0,0,1,0,0,0.5344827586206896,0.6293103448275862,0,0.5,0,0
2024-05-25 12:50:00,0,0,0,0,1,0,0,0.5344827586206896,0.6422413793103449,1,0.5,0,0
2024-05-25 13:00:00,0,0,0,0,1,0,0,0.5344827586206896,0.6422413793103449,0,0.5,0,0
2024-05-25 13:10:00,0,0,0,0,1,0,0,0.5344827586206896,0.6422413793103449,0,0.5,0,0
2024-05-25 13:20:00,0,0,0,0,1,0,0,0.5344827586206896,0.6422413793103449,0,0.5,0,0
2024-05-25 13:30:00,0,0,0,0,1,0,0,0.5344827586206896,0.6422413793103449,0,0.5,0,0
2024-05-25 13:40:00,0,0,0,0,1,0,0,0.5344827586206896,0.6422413793103449,0,0.5,0,0
2024-05-25 13:50:00,0,0,0,0,1,0,0,0.5344827586206896,0.6206896551724138,0,0.5,0,0
2024-05-25 14:00:00,0,0,0,0,1,0,0,0.5775862068965517,0.6206896551724138,0,0.5,0,0
2024-05-25 14:10:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,0,0.5,0,0
2024-05-25 14:20:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,0,0.5,0,0
2024-05-25 14:30:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,1,0.5,0,0
2024-05-25 14:40:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,0,0.5,0,0
2024-05-25 14:50:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,0,0.5,0,0
2024-05-25 15:00:00,0,0,0,0,1,0,0,0.5775862068965517,0.6206896551724138,0,0.5,0,0
2024-05-25 15:10:00,0,0,0,0,1,0,0,0.5775862068965517,0.6206896551724138,0,0.5,0,0
2024-05-25 15:20:00,0,0,0,0,1,0,0,0.5775862068965517,0.6206896551724138,0,0.5,0,0
2024-05-25 15:30:00,0,0,0,0,1,0,0,0.5775862068965517,0.6206896551724138,0,0.5,0,0
2024-05-25 15:40:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,0,0.5,0,0
2024-05-25 15:50:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,0,0.5,0,0
2024-05-25 16:00:00,0,0,0,0,1,0,0,0.5775862068965517,0.6293103448275862,0,0.5,0,0
2024-05-25 16:10:00,0,0,0,0,1,0,0,0.5775862068965517,0.646551724137931,0,0.5,0,0
2024-05-25 16:20:00,0,0,0,0,1,0,0,0.5775862068965517,0.646551724137931,0,0.5,0,0
2024-05-25 16:30:00,0,0,0,0,1,0,0,0.5775862068965517,0.646551724137931,0,0.5,0,0
2024-05-25 16:40:00,0,0,0,0,1,0,0,0.5775862068965517,0.6163793103448276,0,0.0,0,0
2024-05-25 16:50:00,0,0,0,0,1,0,0,0.5775862068965517,0.603448275862069,0,0.0,0,0
2024-05-25 17:00:00,0,1,1,0,0,0,0,0.5775862068965517,0.5732758620689655,1,0.0,1,0
2024-05-25 17:10:00,0,0,0,0,0,0,0,0.5775862068965517,0.5474137931034483,0,0.0,0,0
2024-05-25 17:20:00,0,0,0,0,1,0,0,0.5775862068965517,0.5172413793103449,0,0.0,0,0
2024-05-25 17:30:00,0,0,0,0,1,0,0,0.5775862068965517,0.4870689655172414,0,0.0,0,0
